class,kind,abstract,NOA,NOM,CIS,DAM,WMC,RFC,CBO,DCC,MPC,DAC,MOA,LCOM,CAM,DIT,NOC,ANA,MFA,NOP,NOP_strict
org.jfree.data.xy.VectorSeriesCollection,class,0,1,17,17,1.0,27,39,5,1,13,0,0,0,0.2745,4,0,3,0.4138,6,6
org.jfree.data.xy.VectorXYDataset,interface,0,0,3,3,,3,3,2,0,0,0,0,3,1.0,4,0,3,0.8125,0,0
org.jfree.data.xy.WindDataset,interface,0,0,2,2,,2,2,1,0,0,0,0,1,1.0,4,0,3,0.8667,0,0
org.jfree.data.xy.XIntervalDataItem,class,0,0,4,4,,8,9,2,0,3,0,0,6,,2,0,1,0.6364,0,0
org.jfree.data.xy.XIntervalSeries,class,0,0,6,6,,8,12,3,0,4,0,0,15,0.5,3,0,2,0.8462,1,1
org.jfree.data.xy.XIntervalSeriesCollection,class,0,1,19,19,1.0,30,41,4,1,15,0,0,0,0.2807,5,0,4,0.4571,6,6
org.jfree.data.xy.XYBarDataset,class,0,2,21,21,1.0,29,33,5,2,0,1,1,4,0.2024,5,0,4,0.3824,9,9
org.jfree.data.xy.XYCoordinate,class,0,2,6,6,1.0,17,7,0,0,0,0,0,0,0.3333,1,0,0,0.0,0,0
org.jfree.data.xy.XYDataItem,class,0,3,11,11,1.0,24,21,0,0,0,0,0,25,0.1212,1,0,0,0.0,0,0
org.jfree.data.xy.XYDataset,interface,0,0,6,6,,6,6,2,0,0,0,0,15,0.8333,3,7,2,0.5385,0,0
org.jfree.data.xy.XYDatasetTableModel,class,0,1,8,8,0.0,17,18,3,2,0,1,1,8,0.2188,1,0,0,0.0,0,0
org.jfree.data.xy.XYDomainInfo,interface,0,0,1,1,,1,1,1,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.xy.XYInterval,class,0,5,6,6,1.0,14,6,0,0,0,0,0,5,0.1667,1,0,0,0.0,0,0
org.jfree.data.xy.XYIntervalDataItem,class,0,0,6,6,,12,13,2,0,5,0,0,15,,2,0,1,0.5385,0,0
org.jfree.data.xy.XYIntervalSeries,class,0,0,8,8,,10,16,3,0,6,0,0,28,0.5,3,0,2,0.8049,1,1
org.jfree.data.xy.XYIntervalSeriesCollection,class,0,1,21,21,1.0,33,47,3,1,10,0,0,28,0.2857,5,0,4,0.4,8,8
org.jfree.data.xy.XYRangeInfo,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.xy.XYSeries,class,0,9,43,37,0.8889,109,83,3,1,25,0,0,591,0.1434,2,0,1,0.2833,4,4
org.jfree.data.xy.XYSeriesCollection,class,0,3,35,35,1.0,84,86,12,2,29,1,1,209,0.1061,5,0,4,0.3269,5,5
org.jfree.data.xy.XYZDataset,interface,0,0,2,2,,2,2,1,0,0,0,0,1,1.0,4,2,3,0.8667,0,0
org.jfree.data.xy.XisSymbolic,interface,0,0,3,3,,3,3,0,0,0,0,0,3,0.3333,1,0,0,0.0,0,0
org.jfree.data.xy.YInterval,class,0,3,4,4,1.0,10,4,0,0,0,0,0,0,0.25,1,0,0,0.0,0,0
org.jfree.data.xy.YIntervalDataItem,class,0,0,4,4,,8,9,2,0,3,0,0,6,,2,0,1,0.6364,0,0
org.jfree.data.xy.YIntervalSeries,class,0,0,6,6,,8,12,3,0,4,0,0,15,0.5,3,0,2,0.8462,1,1
org.jfree.data.xy.YIntervalSeriesCollection,class,0,1,19,19,1.0,30,39,3,1,11,0,0,0,0.2807,5,0,4,0.4571,6,6
org.jfree.data.xy.YWithXInterval,class,0,3,4,4,1.0,10,4,0,0,0,0,0,0,0.25,1,0,0,0.0,0,0
org.jfree.data.xy.YisSymbolic,interface,0,0,3,3,,3,3,0,0,0,0,0,3,0.3333,1,0,0,0.0,0,0
